statement_key	source_reference	factor	tier	value	synopsis_change	document_change	review_status	catalog_readiness	factor_disposition	required_test_points	official_source_target	evidence
rename_table	references/statements/ddl/table/rename_table.md	object_state	T1	view_instead_of_table	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/rename-table.html	mysql-8.0.22-manual:27a74f2c66eddd44
rename_table	references/statements/ddl/table/rename_table.md	expected_status	T1	success	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/rename-table.html	mysql-8.0.22-manual:27a74f2c66eddd44
rename_table	references/statements/ddl/table/rename_table.md	expected_status	T1	failure	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/rename-table.html	mysql-8.0.22-manual:27a74f2c66eddd44
rename_table	references/statements/ddl/table/rename_table.md	schema_shape	T2	same_schema	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/rename-table.html	mysql-8.0.22-manual:27a74f2c66eddd44
rename_table	references/statements/ddl/table/rename_table.md	schema_shape	T2	cross_schema	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/rename-table.html	mysql-8.0.22-manual:27a74f2c66eddd44
rename_table	references/statements/ddl/table/rename_table.md	dependency_shape	T2	none	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/rename-table.html	mysql-8.0.22-manual:27a74f2c66eddd44
rename_table	references/statements/ddl/table/rename_table.md	dependency_shape	T2	trigger_dependency	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/rename-table.html	mysql-8.0.22-manual:27a74f2c66eddd44
rename_table	references/statements/ddl/table/rename_table.md	dependency_shape	T2	foreign_key_dependency	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/rename-table.html	mysql-8.0.22-manual:27a74f2c66eddd44
truncate	references/statements/ddl/table/truncate.md	table_keyword	T1	omitted	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/truncate-table.html	mysql-8.0.22-manual:60c74bf166e488d6
truncate	references/statements/ddl/table/truncate.md	table_keyword	T1	present	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/truncate-table.html	mysql-8.0.22-manual:60c74bf166e488d6
truncate	references/statements/ddl/table/truncate.md	table_state	T1	exists	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/truncate-table.html	mysql-8.0.22-manual:60c74bf166e488d6
truncate	references/statements/ddl/table/truncate.md	table_state	T1	missing	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/truncate-table.html	mysql-8.0.22-manual:60c74bf166e488d6
truncate	references/statements/ddl/table/truncate.md	foreign_key_state	T1	none	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/truncate-table.html	mysql-8.0.22-manual:60c74bf166e488d6
truncate	references/statements/ddl/table/truncate.md	foreign_key_state	T1	referenced_by_other_table	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/truncate-table.html	mysql-8.0.22-manual:60c74bf166e488d6
truncate	references/statements/ddl/table/truncate.md	expected_status	T1	success	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/truncate-table.html	mysql-8.0.22-manual:60c74bf166e488d6
truncate	references/statements/ddl/table/truncate.md	expected_status	T1	failure	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/truncate-table.html	mysql-8.0.22-manual:60c74bf166e488d6
alter_tablespace	references/statements/ddl/tablespace/alter_tablespace.md	tablespace_state	T1	exists	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-tablespace.html	mysql-8.0.22-manual:a42298460f9a251c
alter_tablespace	references/statements/ddl/tablespace/alter_tablespace.md	tablespace_state	T1	missing	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-tablespace.html	mysql-8.0.22-manual:a42298460f9a251c
alter_tablespace	references/statements/ddl/tablespace/alter_tablespace.md	tablespace_state	T1	non_empty	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-tablespace.html	mysql-8.0.22-manual:a42298460f9a251c
alter_tablespace	references/statements/ddl/tablespace/alter_tablespace.md	alteration_shape	T1	add_datafile	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-tablespace.html	mysql-8.0.22-manual:a42298460f9a251c
alter_tablespace	references/statements/ddl/tablespace/alter_tablespace.md	alteration_shape	T1	set_active	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-tablespace.html	mysql-8.0.22-manual:a42298460f9a251c
alter_tablespace	references/statements/ddl/tablespace/alter_tablespace.md	alteration_shape	T1	set_inactive	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-tablespace.html	mysql-8.0.22-manual:a42298460f9a251c
alter_tablespace	references/statements/ddl/tablespace/alter_tablespace.md	alteration_shape	T1	ndb_drop_file	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-tablespace.html	mysql-8.0.22-manual:a42298460f9a251c
alter_tablespace	references/statements/ddl/tablespace/alter_tablespace.md	expected_status	T1	success	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-tablespace.html	mysql-8.0.22-manual:a42298460f9a251c
alter_tablespace	references/statements/ddl/tablespace/alter_tablespace.md	expected_status	T1	failure	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-tablespace.html	mysql-8.0.22-manual:a42298460f9a251c
alter_tablespace	references/statements/ddl/tablespace/alter_tablespace.md	execution_mode	T5	isolated_positive	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-tablespace.html	mysql-8.0.22-manual:a42298460f9a251c
alter_tablespace	references/statements/ddl/tablespace/alter_tablespace.md	execution_mode	T5	safe_negative	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-tablespace.html	mysql-8.0.22-manual:a42298460f9a251c
alter_tablespace	references/statements/ddl/tablespace/alter_tablespace.md	execution_mode	T5	skip_ndb	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-tablespace.html	mysql-8.0.22-manual:a42298460f9a251c
create_tablespace	references/statements/ddl/tablespace/create_tablespace.md	tablespace_kind	T1	innodb_general	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-tablespace.html	mysql-8.0.22-manual:6ed26c915e3180ad
create_tablespace	references/statements/ddl/tablespace/create_tablespace.md	tablespace_kind	T1	undo	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-tablespace.html	mysql-8.0.22-manual:6ed26c915e3180ad
create_tablespace	references/statements/ddl/tablespace/create_tablespace.md	tablespace_kind	T1	ndb_disk_data	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-tablespace.html	mysql-8.0.22-manual:6ed26c915e3180ad
create_tablespace	references/statements/ddl/tablespace/create_tablespace.md	datafile_shape	T1	relative_file	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-tablespace.html	mysql-8.0.22-manual:6ed26c915e3180ad
create_tablespace	references/statements/ddl/tablespace/create_tablespace.md	datafile_shape	T1	absolute_file	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-tablespace.html	mysql-8.0.22-manual:6ed26c915e3180ad
create_tablespace	references/statements/ddl/tablespace/create_tablespace.md	datafile_shape	T1	missing_datafile	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-tablespace.html	mysql-8.0.22-manual:6ed26c915e3180ad
create_tablespace	references/statements/ddl/tablespace/create_tablespace.md	expected_status	T1	success	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-tablespace.html	mysql-8.0.22-manual:6ed26c915e3180ad
create_tablespace	references/statements/ddl/tablespace/create_tablespace.md	expected_status	T1	failure	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-tablespace.html	mysql-8.0.22-manual:6ed26c915e3180ad
create_tablespace	references/statements/ddl/tablespace/create_tablespace.md	execution_mode	T5	isolated_positive	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-tablespace.html	mysql-8.0.22-manual:6ed26c915e3180ad
create_tablespace	references/statements/ddl/tablespace/create_tablespace.md	execution_mode	T5	safe_negative	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-tablespace.html	mysql-8.0.22-manual:6ed26c915e3180ad
create_tablespace	references/statements/ddl/tablespace/create_tablespace.md	execution_mode	T5	skip_ndb	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-tablespace.html	mysql-8.0.22-manual:6ed26c915e3180ad
drop_tablespace	references/statements/ddl/tablespace/drop_tablespace.md	tablespace_state	T1	empty_exists	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-tablespace.html	mysql-8.0.22-manual:6f9744d8f1c994d7
drop_tablespace	references/statements/ddl/tablespace/drop_tablespace.md	tablespace_state	T1	non_empty_exists	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-tablespace.html	mysql-8.0.22-manual:6f9744d8f1c994d7
drop_tablespace	references/statements/ddl/tablespace/drop_tablespace.md	tablespace_state	T1	missing	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-tablespace.html	mysql-8.0.22-manual:6f9744d8f1c994d7
drop_tablespace	references/statements/ddl/tablespace/drop_tablespace.md	tablespace_kind	T1	innodb_general	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-tablespace.html	mysql-8.0.22-manual:6f9744d8f1c994d7
drop_tablespace	references/statements/ddl/tablespace/drop_tablespace.md	tablespace_kind	T1	undo	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-tablespace.html	mysql-8.0.22-manual:6f9744d8f1c994d7
drop_tablespace	references/statements/ddl/tablespace/drop_tablespace.md	tablespace_kind	T1	ndb_disk_data	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-tablespace.html	mysql-8.0.22-manual:6f9744d8f1c994d7
drop_tablespace	references/statements/ddl/tablespace/drop_tablespace.md	expected_status	T1	success	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-tablespace.html	mysql-8.0.22-manual:6f9744d8f1c994d7
drop_tablespace	references/statements/ddl/tablespace/drop_tablespace.md	expected_status	T1	failure	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-tablespace.html	mysql-8.0.22-manual:6f9744d8f1c994d7
drop_tablespace	references/statements/ddl/tablespace/drop_tablespace.md	execution_mode	T5	isolated_positive	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-tablespace.html	mysql-8.0.22-manual:6f9744d8f1c994d7
drop_tablespace	references/statements/ddl/tablespace/drop_tablespace.md	execution_mode	T5	safe_negative	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-tablespace.html	mysql-8.0.22-manual:6f9744d8f1c994d7
drop_tablespace	references/statements/ddl/tablespace/drop_tablespace.md	execution_mode	T5	skip_ndb	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-tablespace.html	mysql-8.0.22-manual:6f9744d8f1c994d7
create_trigger	references/statements/ddl/trigger/create_trigger.md	trigger_time	T1	before	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-trigger.html	mysql-8.0.22-manual:4275dc55c2b8e1d5
create_trigger	references/statements/ddl/trigger/create_trigger.md	trigger_time	T1	after	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-trigger.html	mysql-8.0.22-manual:4275dc55c2b8e1d5
create_trigger	references/statements/ddl/trigger/create_trigger.md	trigger_event	T1	insert	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-trigger.html	mysql-8.0.22-manual:4275dc55c2b8e1d5
create_trigger	references/statements/ddl/trigger/create_trigger.md	trigger_event	T1	update	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-trigger.html	mysql-8.0.22-manual:4275dc55c2b8e1d5
create_trigger	references/statements/ddl/trigger/create_trigger.md	trigger_event	T1	delete	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-trigger.html	mysql-8.0.22-manual:4275dc55c2b8e1d5
create_trigger	references/statements/ddl/trigger/create_trigger.md	body_shape	T1	set_new_value	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-trigger.html	mysql-8.0.22-manual:4275dc55c2b8e1d5
create_trigger	references/statements/ddl/trigger/create_trigger.md	body_shape	T1	audit_insert	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-trigger.html	mysql-8.0.22-manual:4275dc55c2b8e1d5
create_trigger	references/statements/ddl/trigger/create_trigger.md	body_shape	T1	invalid_body	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-trigger.html	mysql-8.0.22-manual:4275dc55c2b8e1d5
create_trigger	references/statements/ddl/trigger/create_trigger.md	expected_status	T1	success	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-trigger.html	mysql-8.0.22-manual:4275dc55c2b8e1d5
create_trigger	references/statements/ddl/trigger/create_trigger.md	expected_status	T1	failure	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-trigger.html	mysql-8.0.22-manual:4275dc55c2b8e1d5
create_trigger	references/statements/ddl/trigger/create_trigger.md	definer_shape	T2	omitted	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-trigger.html	mysql-8.0.22-manual:4275dc55c2b8e1d5
create_trigger	references/statements/ddl/trigger/create_trigger.md	definer_shape	T2	current_user	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-trigger.html	mysql-8.0.22-manual:4275dc55c2b8e1d5
create_trigger	references/statements/ddl/trigger/create_trigger.md	definer_shape	T2	explicit_user	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-trigger.html	mysql-8.0.22-manual:4275dc55c2b8e1d5
create_trigger	references/statements/ddl/trigger/create_trigger.md	trigger_order	T2	omitted	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-trigger.html	mysql-8.0.22-manual:4275dc55c2b8e1d5
create_trigger	references/statements/ddl/trigger/create_trigger.md	trigger_order	T2	follows	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-trigger.html	mysql-8.0.22-manual:4275dc55c2b8e1d5
create_trigger	references/statements/ddl/trigger/create_trigger.md	trigger_order	T2	precedes	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-trigger.html	mysql-8.0.22-manual:4275dc55c2b8e1d5
drop_trigger	references/statements/ddl/trigger/drop_trigger.md	if_exists	T1	omitted	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-trigger.html	mysql-8.0.22-manual:8a76b9ae0fc725ad
drop_trigger	references/statements/ddl/trigger/drop_trigger.md	if_exists	T1	present	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-trigger.html	mysql-8.0.22-manual:8a76b9ae0fc725ad
drop_trigger	references/statements/ddl/trigger/drop_trigger.md	trigger_state	T1	exists	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-trigger.html	mysql-8.0.22-manual:8a76b9ae0fc725ad
drop_trigger	references/statements/ddl/trigger/drop_trigger.md	trigger_state	T1	missing	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-trigger.html	mysql-8.0.22-manual:8a76b9ae0fc725ad
drop_trigger	references/statements/ddl/trigger/drop_trigger.md	trigger_state	T1	table_dropped	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-trigger.html	mysql-8.0.22-manual:8a76b9ae0fc725ad
drop_trigger	references/statements/ddl/trigger/drop_trigger.md	expected_status	T1	success	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-trigger.html	mysql-8.0.22-manual:8a76b9ae0fc725ad
drop_trigger	references/statements/ddl/trigger/drop_trigger.md	expected_status	T1	failure	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-trigger.html	mysql-8.0.22-manual:8a76b9ae0fc725ad
alter_view	references/statements/ddl/view/alter_view.md	view_state	T1	exists	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-view.html	mysql-8.0.22-manual:5347c1b1873e53c6
alter_view	references/statements/ddl/view/alter_view.md	view_state	T1	missing	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-view.html	mysql-8.0.22-manual:5347c1b1873e53c6
alter_view	references/statements/ddl/view/alter_view.md	algorithm	T1	omitted	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-view.html	mysql-8.0.22-manual:5347c1b1873e53c6
alter_view	references/statements/ddl/view/alter_view.md	algorithm	T1	undefined	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-view.html	mysql-8.0.22-manual:5347c1b1873e53c6
alter_view	references/statements/ddl/view/alter_view.md	algorithm	T1	merge	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-view.html	mysql-8.0.22-manual:5347c1b1873e53c6
alter_view	references/statements/ddl/view/alter_view.md	algorithm	T1	temptable	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-view.html	mysql-8.0.22-manual:5347c1b1873e53c6
alter_view	references/statements/ddl/view/alter_view.md	security_type	T1	omitted	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-view.html	mysql-8.0.22-manual:5347c1b1873e53c6
alter_view	references/statements/ddl/view/alter_view.md	security_type	T1	definer	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-view.html	mysql-8.0.22-manual:5347c1b1873e53c6
alter_view	references/statements/ddl/view/alter_view.md	security_type	T1	invoker	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-view.html	mysql-8.0.22-manual:5347c1b1873e53c6
alter_view	references/statements/ddl/view/alter_view.md	expected_status	T1	success	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-view.html	mysql-8.0.22-manual:5347c1b1873e53c6
alter_view	references/statements/ddl/view/alter_view.md	expected_status	T1	failure	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-view.html	mysql-8.0.22-manual:5347c1b1873e53c6
alter_view	references/statements/ddl/view/alter_view.md	check_option	T2	omitted	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-view.html	mysql-8.0.22-manual:5347c1b1873e53c6
alter_view	references/statements/ddl/view/alter_view.md	check_option	T2	cascaded	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-view.html	mysql-8.0.22-manual:5347c1b1873e53c6
alter_view	references/statements/ddl/view/alter_view.md	check_option	T2	local	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-view.html	mysql-8.0.22-manual:5347c1b1873e53c6
create_view	references/statements/ddl/view/create_view.md	or_replace	T1	omitted	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-view.html	mysql-8.0.22-manual:23e2b943e7b0a6be
create_view	references/statements/ddl/view/create_view.md	or_replace	T1	present	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-view.html	mysql-8.0.22-manual:23e2b943e7b0a6be
create_view	references/statements/ddl/view/create_view.md	algorithm	T1	omitted	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-view.html	mysql-8.0.22-manual:23e2b943e7b0a6be
create_view	references/statements/ddl/view/create_view.md	algorithm	T1	undefined	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-view.html	mysql-8.0.22-manual:23e2b943e7b0a6be
create_view	references/statements/ddl/view/create_view.md	algorithm	T1	merge	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-view.html	mysql-8.0.22-manual:23e2b943e7b0a6be
create_view	references/statements/ddl/view/create_view.md	algorithm	T1	temptable	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-view.html	mysql-8.0.22-manual:23e2b943e7b0a6be
create_view	references/statements/ddl/view/create_view.md	security_type	T1	omitted	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-view.html	mysql-8.0.22-manual:23e2b943e7b0a6be
create_view	references/statements/ddl/view/create_view.md	security_type	T1	definer	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-view.html	mysql-8.0.22-manual:23e2b943e7b0a6be
create_view	references/statements/ddl/view/create_view.md	security_type	T1	invoker	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-view.html	mysql-8.0.22-manual:23e2b943e7b0a6be
create_view	references/statements/ddl/view/create_view.md	expected_status	T1	success	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-view.html	mysql-8.0.22-manual:23e2b943e7b0a6be
create_view	references/statements/ddl/view/create_view.md	expected_status	T1	failure	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-view.html	mysql-8.0.22-manual:23e2b943e7b0a6be
create_view	references/statements/ddl/view/create_view.md	column_list_shape	T2	omitted	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-view.html	mysql-8.0.22-manual:23e2b943e7b0a6be
create_view	references/statements/ddl/view/create_view.md	column_list_shape	T2	explicit	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-view.html	mysql-8.0.22-manual:23e2b943e7b0a6be
create_view	references/statements/ddl/view/create_view.md	check_option	T2	omitted	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-view.html	mysql-8.0.22-manual:23e2b943e7b0a6be
create_view	references/statements/ddl/view/create_view.md	check_option	T2	cascaded	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-view.html	mysql-8.0.22-manual:23e2b943e7b0a6be
create_view	references/statements/ddl/view/create_view.md	check_option	T2	local	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-view.html	mysql-8.0.22-manual:23e2b943e7b0a6be
drop_view	references/statements/ddl/view/drop_view.md	if_exists	T1	omitted	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-view.html	mysql-8.0.22-manual:98b3965d7fc491f3
drop_view	references/statements/ddl/view/drop_view.md	if_exists	T1	present	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-view.html	mysql-8.0.22-manual:98b3965d7fc491f3
drop_view	references/statements/ddl/view/drop_view.md	view_state	T1	exists	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-view.html	mysql-8.0.22-manual:98b3965d7fc491f3
drop_view	references/statements/ddl/view/drop_view.md	view_state	T1	missing	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-view.html	mysql-8.0.22-manual:98b3965d7fc491f3
drop_view	references/statements/ddl/view/drop_view.md	expected_status	T1	success	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-view.html	mysql-8.0.22-manual:98b3965d7fc491f3
drop_view	references/statements/ddl/view/drop_view.md	expected_status	T1	failure	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-view.html	mysql-8.0.22-manual:98b3965d7fc491f3
