statement_key	source_reference	factor	tier	value	synopsis_change	document_change	review_status	catalog_readiness	factor_disposition	required_test_points	official_source_target	evidence
create_collation	references/statements/ddl/collation/create_collation.md	icu_availability	T4	icu_available	unchanged	changed	semantic_reviewed	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createcollation.html	sql-createcollation:cc6d55f13488
create_collation	references/statements/ddl/collation/create_collation.md	icu_availability	T4	icu_not_available	unchanged	changed	semantic_reviewed	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createcollation.html	sql-createcollation:cc6d55f13488
create_collation	references/statements/ddl/collation/create_collation.md	icu_not_available	T5	provider_icu_no_support	unchanged	changed	semantic_reviewed	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createcollation.html	sql-createcollation:cc6d55f13488
create_collation	references/statements/ddl/collation/create_collation.md	if_not_exists_clause	T2	absent	unchanged	changed	semantic_reviewed	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createcollation.html	sql-createcollation:cc6d55f13488
create_collation	references/statements/ddl/collation/create_collation.md	if_not_exists_clause	T2	present_no_conflict	unchanged	changed	semantic_reviewed	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createcollation.html	sql-createcollation:cc6d55f13488
create_collation	references/statements/ddl/collation/create_collation.md	if_not_exists_clause	T2	present_with_conflict	unchanged	changed	semantic_reviewed	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createcollation.html	sql-createcollation:cc6d55f13488
create_collation	references/statements/ddl/collation/create_collation.md	insufficient_privilege	T5	no_create_on_schema	unchanged	changed	semantic_reviewed	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createcollation.html	sql-createcollation:cc6d55f13488
create_collation	references/statements/ddl/collation/create_collation.md	invalid_locale_for_encoding	T5	wrong_encoding_locale	unchanged	changed	semantic_reviewed	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createcollation.html	sql-createcollation:cc6d55f13488
create_collation	references/statements/ddl/collation/create_collation.md	locale_and_lc_conflict	T5	locale_with_lc_collate	unchanged	changed	semantic_reviewed	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createcollation.html	sql-createcollation:cc6d55f13488
create_collation	references/statements/ddl/collation/create_collation.md	locale_and_lc_conflict	T5	locale_with_lc_ctype	unchanged	changed	semantic_reviewed	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createcollation.html	sql-createcollation:cc6d55f13488
create_collation	references/statements/ddl/collation/create_collation.md	locale_setting	T3	BUILTIN_C	unchanged	changed	semantic_reviewed	static_ready	adapted	PG18-CREATE-COLLATION-BUILTIN-C	https://www.postgresql.org/docs/18/sql-createcollation.html	sql-createcollation:cc6d55f13488
create_collation	references/statements/ddl/collation/create_collation.md	locale_setting	T3	BUILTIN_C_UTF8	unchanged	changed	semantic_reviewed	static_ready	adapted	PG18-CREATE-COLLATION-BUILTIN-C-UTF8	https://www.postgresql.org/docs/18/sql-createcollation.html	sql-createcollation:cc6d55f13488
create_collation	references/statements/ddl/collation/create_collation.md	locale_setting	T3	BUILTIN_PG_UNICODE_FAST	unchanged	changed	semantic_reviewed	static_ready	adapted	PG18-CREATE-COLLATION-PG-UNICODE-FAST	https://www.postgresql.org/docs/18/sql-createcollation.html	sql-createcollation:cc6d55f13488
create_collation	references/statements/ddl/collation/create_collation.md	locale_setting	T3	LC_COLLATE_LC_CTYPE_separate	unchanged	changed	semantic_reviewed	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createcollation.html	sql-createcollation:cc6d55f13488
create_collation	references/statements/ddl/collation/create_collation.md	locale_setting	T3	LOCALE_only	unchanged	changed	semantic_reviewed	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createcollation.html	sql-createcollation:cc6d55f13488
create_collation	references/statements/ddl/collation/create_collation.md	locale_setting	T3	LOCALE_with_provider	unchanged	changed	semantic_reviewed	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createcollation.html	sql-createcollation:cc6d55f13488
create_collation	references/statements/ddl/collation/create_collation.md	locale_validity	T4	invalid_locale_for_encoding	unchanged	changed	semantic_reviewed	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createcollation.html	sql-createcollation:cc6d55f13488
create_collation	references/statements/ddl/collation/create_collation.md	locale_validity	T4	valid_locale_for_encoding	unchanged	changed	semantic_reviewed	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createcollation.html	sql-createcollation:cc6d55f13488
create_collation	references/statements/ddl/collation/create_collation.md	nondeterministic_non_icu	T5	deterministic_false_libc	unchanged	changed	semantic_reviewed	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createcollation.html	sql-createcollation:cc6d55f13488
create_collation	references/statements/ddl/collation/create_collation.md	object_state	T1	already_exists	unchanged	changed	semantic_reviewed	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createcollation.html	sql-createcollation:cc6d55f13488
create_collation	references/statements/ddl/collation/create_collation.md	object_state	T1	not_exists	unchanged	changed	semantic_reviewed	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createcollation.html	sql-createcollation:cc6d55f13488
create_collation	references/statements/ddl/collation/create_collation.md	privilege_level	T4	non_schema_owner	unchanged	changed	semantic_reviewed	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createcollation.html	sql-createcollation:cc6d55f13488
create_collation	references/statements/ddl/collation/create_collation.md	privilege_level	T4	schema_owner_with_create	unchanged	changed	semantic_reviewed	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createcollation.html	sql-createcollation:cc6d55f13488
create_collation	references/statements/ddl/collation/create_collation.md	provider	T2	builtin	unchanged	changed	semantic_reviewed	static_ready	adapted	PG18-CREATE-COLLATION-BUILTIN-C,PG18-CREATE-COLLATION-BUILTIN-C-UTF8,PG18-CREATE-COLLATION-PG-UNICODE-FAST	https://www.postgresql.org/docs/18/sql-createcollation.html	sql-createcollation:cc6d55f13488
create_collation	references/statements/ddl/collation/create_collation.md	provider	T2	icu	unchanged	changed	semantic_reviewed	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createcollation.html	sql-createcollation:cc6d55f13488
create_collation	references/statements/ddl/collation/create_collation.md	provider	T2	libc_default	unchanged	changed	semantic_reviewed	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createcollation.html	sql-createcollation:cc6d55f13488
create_collation	references/statements/ddl/collation/create_collation.md	rules_non_icu	T5	rules_with_libc	unchanged	changed	semantic_reviewed	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createcollation.html	sql-createcollation:cc6d55f13488
create_collation	references/statements/ddl/collation/create_collation.md	rules_setting	T3	no_rules	unchanged	changed	semantic_reviewed	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createcollation.html	sql-createcollation:cc6d55f13488
create_collation	references/statements/ddl/collation/create_collation.md	rules_setting	T3	with_rules	unchanged	changed	semantic_reviewed	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createcollation.html	sql-createcollation:cc6d55f13488
create_collation	references/statements/ddl/collation/create_collation.md	statement_branch	T1	branch_define_with_params	unchanged	changed	semantic_reviewed	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createcollation.html	sql-createcollation:cc6d55f13488
create_collation	references/statements/ddl/collation/create_collation.md	statement_branch	T1	branch_from_existing	unchanged	changed	semantic_reviewed	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createcollation.html	sql-createcollation:cc6d55f13488
create_collation	references/statements/ddl/collation/create_collation.md	verification_mode	T6	actual_collation_usage	unchanged	changed	semantic_reviewed	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createcollation.html	sql-createcollation:cc6d55f13488
create_collation	references/statements/ddl/collation/create_collation.md	verification_mode	T6	pg_collation_catalog_query	unchanged	changed	semantic_reviewed	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createcollation.html	sql-createcollation:cc6d55f13488
create_conversion	references/statements/ddl/conversion/create_conversion.md	cleanup_mode	T6	cascade_drop	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	cleanup_mode	T6	drop_conversion	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	conversion_function_state	T2	function_exists_invalid_signature	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	conversion_function_state	T2	function_exists_valid_signature	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	conversion_function_state	T2	function_not_exists	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	conversion_name_shape	T3	duplicate_name	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	conversion_name_shape	T3	quoted_id	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	conversion_name_shape	T3	reserved_word_as_name	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	conversion_name_shape	T3	schema_qualified	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	conversion_name_shape	T3	simple_id	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	default_flag	T2	omitted	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	default_flag	T2	specified_default	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	dest_encoding	T1	EUC_JP	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	dest_encoding	T1	ISO_8859_5	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	dest_encoding	T1	LATIN1	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	dest_encoding	T1	SQL_ASCII	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	dest_encoding	T1	UTF8	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	dest_encoding	T1	WIN1252	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	duplicate_conversion_name	T5	no_conflict	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	duplicate_conversion_name	T5	same_schema_conflict	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	duplicate_default_for_encoding_pair	T5	default_already_exists	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	duplicate_default_for_encoding_pair	T5	no_existing_default	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	encoding_name_shape	T3	nonexistent_encoding_name	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	encoding_name_shape	T3	sql_ascii_encoding_name	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	encoding_name_shape	T3	valid_encoding_name	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	encoding_pair_direction	T2	reverse_direction_exists	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	encoding_pair_direction	T2	single_direction	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	expected_status	T1	failure	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	expected_status	T1	success	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	function_name_shape	T3	nonexistent_name	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	function_name_shape	T3	schema_qualified	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	function_name_shape	T3	simple_id	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	function_privilege	T4	has_execute	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	function_privilege	T4	no_execute	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	function_signature_mismatch	T5	invalid_signature	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	function_signature_mismatch	T5	valid_conv_proc_signature	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	nonexistent_encoding	T5	encoding_exists	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	nonexistent_encoding	T5	encoding_not_exists	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	nonexistent_function	T5	function_exists	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	nonexistent_function	T5	function_not_exists	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	nonexistent_schema	T5	schema_exists	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	nonexistent_schema	T5	schema_not_exists	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	object_state	T1	exists	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	object_state	T1	not_exists	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	object_state	T1	same_encoding_pair_default_exists	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	privilege_level	T4	non_owner_no_create	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	privilege_level	T4	schema_owner_with_create	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	privilege_level	T4	superuser	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	schema_existence	T4	schema_exists	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	schema_existence	T4	schema_not_exists	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	source_encoding	T1	EUC_JP	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	source_encoding	T1	EUC_KR	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	source_encoding	T1	ISO_8859_5	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	source_encoding	T1	LATIN1	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	source_encoding	T1	SQL_ASCII	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	source_encoding	T1	UTF8	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	source_encoding	T1	WIN1252	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	sql_ascii_encoding	T5	dest_is_sql_ascii	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	sql_ascii_encoding	T5	neither_is_sql_ascii	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	sql_ascii_encoding	T5	source_is_sql_ascii	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	statement_branch	T1	branch_create_conversion	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	statement_branch	T1	branch_create_default_conversion	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	verification_mode	T6	catalog_query_pg_conversion	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_conversion	references/statements/ddl/conversion/create_conversion.md	verification_mode	T6	error_assertion	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-createconversion.html	sql-createconversion:b501bebe0b2a
create_database	references/statements/ddl/database/create_database.md	cannot_set_role_to_owner	T5	can_set_role	changed	changed	synopsis_adapted	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createdatabase.html	sql-createdatabase:5ff423dc98c6
create_database	references/statements/ddl/database/create_database.md	cannot_set_role_to_owner	T5	cannot_set_role	changed	changed	synopsis_adapted	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createdatabase.html	sql-createdatabase:5ff423dc98c6
create_database	references/statements/ddl/database/create_database.md	cleanup_mode	T6	drop_database	changed	changed	synopsis_adapted	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createdatabase.html	sql-createdatabase:5ff423dc98c6
create_database	references/statements/ddl/database/create_database.md	cleanup_mode	T6	force_drop_database	changed	changed	synopsis_adapted	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createdatabase.html	sql-createdatabase:5ff423dc98c6
create_database	references/statements/ddl/database/create_database.md	database_name_shape	T3	duplicate_name	changed	changed	synopsis_adapted	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createdatabase.html	sql-createdatabase:5ff423dc98c6
create_database	references/statements/ddl/database/create_database.md	database_name_shape	T3	quoted_id	changed	changed	synopsis_adapted	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createdatabase.html	sql-createdatabase:5ff423dc98c6
create_database	references/statements/ddl/database/create_database.md	database_name_shape	T3	reserved_word_as_name	changed	changed	synopsis_adapted	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createdatabase.html	sql-createdatabase:5ff423dc98c6
create_database	references/statements/ddl/database/create_database.md	database_name_shape	T3	simple_id	changed	changed	synopsis_adapted	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createdatabase.html	sql-createdatabase:5ff423dc98c6
create_database	references/statements/ddl/database/create_database.md	duplicate_database_name	T5	no_conflict	changed	changed	synopsis_adapted	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createdatabase.html	sql-createdatabase:5ff423dc98c6
create_database	references/statements/ddl/database/create_database.md	duplicate_database_name	T5	same_name_conflict	changed	changed	synopsis_adapted	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createdatabase.html	sql-createdatabase:5ff423dc98c6
create_database	references/statements/ddl/database/create_database.md	encoding_clause	T2	LATIN1	changed	changed	synopsis_adapted	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createdatabase.html	sql-createdatabase:5ff423dc98c6
create_database	references/statements/ddl/database/create_database.md	encoding_clause	T2	SQL_ASCII	changed	changed	synopsis_adapted	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createdatabase.html	sql-createdatabase:5ff423dc98c6
create_database	references/statements/ddl/database/create_database.md	encoding_clause	T2	UTF8	changed	changed	synopsis_adapted	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createdatabase.html	sql-createdatabase:5ff423dc98c6
create_database	references/statements/ddl/database/create_database.md	encoding_clause	T2	omitted	changed	changed	synopsis_adapted	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createdatabase.html	sql-createdatabase:5ff423dc98c6
create_database	references/statements/ddl/database/create_database.md	encoding_locale_compatibility	T4	compatible	changed	changed	synopsis_adapted	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createdatabase.html	sql-createdatabase:5ff423dc98c6
create_database	references/statements/ddl/database/create_database.md	encoding_locale_compatibility	T4	incompatible	changed	changed	synopsis_adapted	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createdatabase.html	sql-createdatabase:5ff423dc98c6
create_database	references/statements/ddl/database/create_database.md	encoding_locale_incompatible	T5	compatible	changed	changed	synopsis_adapted	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createdatabase.html	sql-createdatabase:5ff423dc98c6
create_database	references/statements/ddl/database/create_database.md	encoding_locale_incompatible	T5	incompatible	changed	changed	synopsis_adapted	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createdatabase.html	sql-createdatabase:5ff423dc98c6
create_database	references/statements/ddl/database/create_database.md	encoding_template_mismatch	T5	matches_template	changed	changed	synopsis_adapted	static_ready	reviewed_unaffected		https://www.postgresql.org/docs/18/sql-createdatabase.html	sql-createdatabase:5ff423dc98c6
